taxid	rank	name	childcount	min	max	mode	median	mean	stddev	sum16slist
1663	genus	Arthrobacter	66	2	9			5.36	1.01	[5, 6, 7, 6, 8, 6, 6, 6, 5, 6, 6, 9, 6, 4, 5, 5, 5, 5, 5, 6, 2, 6, 4, 6, 6, 6, 6, 6, 7, 8, 5, 6, 6, 5, 5, 5, 7, 6, 5, 6, 5, 5, 4, 5, 6, 4, 5, 5, 5, 6, 6, 5, 5, 6, 5, 5, 4, 5, 5, 6, 3, 2, 5, 4, 5, 5, 6, 7, 5, 4]
657	genus	Photobacterium	12	11	21			15.59	2.84	[15, 20, 15, 15, 21, 15, 20, 15, 15, 19, 20, 20, 18, 20, 20, 17, 20, 20, 20, 20, 17, 19, 20, 20, 20, 18, 11, 12, 12, 15, 17, 20, 17, 13, 18, 19]
216431	genus	Croceibacter	1	2	2			2.00	0.00	[2, 2]
35798	genus	Nitrosospira	5	1	1			1.00	0.00	[1, 1, 1, 1, 1]
186831	genus	Acetoanaerobium	1	6	6			6.00	0.00	[6]
264688	genus	Trichormus	2	4	4			4.00	0.00	[4, 4, 4]
2050	genus	Mobiluncus	2	2	2			2.00	0.00	[2, 2, 2, 2]
2321	genus	Methanohalobium	1	2	2			2.00	0.00	[2]
2979332	genus	Prescottella	2	4	5			4.32	0.33	[4, 4, 5, 5, 4, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 4, 5, 4]
1813	genus	Amycolatopsis	35	2	4			3.83	0.45	[4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 3, 2, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
2745	genus	Halomonas	51	1	6			5.20	1.07	[4, 4, 4, 4, 6, 4, 1, 4, 4, 6, 6, 5, 6, 5, 6, 4, 6, 6, 6, 6, 6, 4, 6, 5, 4, 6, 4, 4, 6, 6, 6, 5, 4, 6, 6, 4, 6, 4, 4, 6, 6, 6, 6, 6, 4, 6, 5, 6, 4, 4, 6, 5, 6, 6, 6, 6, 6]
332246	genus	Halalkalicoccus	3	1	1			1.00	0.00	[1, 1, 1]
1742989	genus	Glutamicibacter	9	4	6			5.74	0.62	[6, 6, 6, 6, 6, 6, 5, 4, 6, 6, 6, 6, 6, 6, 6]
2571159	genus	Mycetohabitans	2	3	3			3.00	0.00	[3, 3, 3, 3, 3, 3, 3, 3, 3]
233189	genus	Anaerolinea	1	2	2			2.00	0.00	[2]
33882	genus	Microbacterium	82	1	3			1.96	0.42	[2, 3, 3, 2, 2, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 2, 1, 3, 2, 1, 2, 2]
265	genus	Paracoccus	37	1	4			2.51	0.60	[3, 3, 3, 3, 4, 3, 3, 3, 3, 2, 2, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 3, 3, 3, 1, 3, 3]
41980	genus	Metallosphaera	5	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
3062336	genus	Parasphaerochaeta	1	3	3			3.00	0.00	[3]
970	genus	Selenomonas	7	4	7			4.43	1.05	[4, 4, 7, 4, 4, 4, 4, 4]
305976	genus	Pusillimonas	2	2	3			2.50	0.50	[2, 3]
155493	genus	Gallibacterium	2	6	6			6.00	0.00	[6, 6, 6, 6, 6, 6, 6, 6]
1652133	genus	Halobacteriovorax	2	2	2			2.00	0.00	[2, 2, 2]
2767893	genus	Lentilactobacillus	6	5	5			5.00	0.00	[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
291183	genus	Lacinutrix	5	2	4			2.60	0.80	[2, 2, 2, 4, 3]
227388	genus	Thermodesulfobium	2	2	2			2.00	0.00	[2, 2]
2582840	genus	Desulfocurvibacter	1	3	3			3.00	0.00	[3]
2349	genus	Haliscomenobacter	1	2	2			2.00	0.00	[2]
12914	genus	Acidianus	6	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1]
499228	genus	Tepidanaerobacter	1	2	2			2.00	0.00	[2, 2]
252965	genus	Mahella	1	3	3			3.00	0.00	[3]
1073531	genus	Mycolicibacter	8	2	2			2.00	0.00	[2, 2, 2, 2, 2, 2, 2, 2, 2]
697025	genus	Hoyosella	1	3	3			3.00	0.00	[3]
2951107	genus	Leadbettera	1	2	2			2.00	0.00	[2]
196119	genus	Methanotorris	1	2	2			2.00	0.00	[2]
1562	genus	Desulfotomaculum	1	8	8			8.00	0.00	[8]
416	genus	Methylomonas	13	3	4			3.08	0.27	[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3]
933	genus	Thiomicrospira	4	2	5			3.25	1.30	[2, 2, 4, 5]
254250	genus	Isoptericola	3	3	4			3.33	0.47	[3, 4, 3]
174951	genus	Ramlibacter	1	1	2			1.67	0.00	[1, 2, 2]
1740	genus	Thermodesulfobacterium	3	1	1			1.00	0.00	[1, 1, 1]
387342	genus	Halopiger	1	3	3			3.00	0.00	[3]
241192	genus	Thermodesulfatator	1	2	2			2.00	0.00	[2]
196136	genus	Methanosalsum	1	3	3			3.00	0.00	[3]
2351	genus	Flexistipes	1	2	2			2.00	0.00	[2]
105	genus	Runella	3	2	3			2.67	0.47	[2, 3, 3]
83461	genus	Corallococcus	4	3	4			3.12	0.22	[3, 4, 3, 3, 3, 3]
1048757	genus	Candidatus Moranella	1	1	1			1.00	0.00	[1, 1]
411566	genus	Candidatus Midichloria	1	1	1			1.00	0.00	[1]
2951106	genus	Gracilinema	1	3	3			3.00	0.00	[3]
46255	genus	Weissella	11	5	11			6.77	1.54	[5, 5, 5, 5, 6, 6, 6, 6, 5, 8, 9, 11, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 6, 8, 8, 8, 8, 7, 9, 9, 9, 9, 9, 9, 5, 5, 8, 8]
290425	genus	Advenella	3	2	4			2.67	0.94	[2, 2, 4]
202907	genus	Collimonas	3	3	3			3.00	0.00	[3, 3, 3, 3, 3, 3, 3]
68288	genus	Cyclobacterium	2	3	4			3.50	0.50	[3, 4]
54251	genus	Pyrolobus	1	1	1			1.00	0.00	[1]
85076	genus	Marichromatium	1	3	3			3.00	0.00	[3]
444459	genus	Flagellimonas	7	2	2			2.00	0.00	[2, 2, 2, 2, 2, 2, 2, 2]
2767881	genus	Fructilactobacillus	8	4	8			5.96	1.05	[7, 8, 8, 7, 7, 4, 6, 6, 6, 5, 6, 6]
841	genus	Roseburia	5	4	6			5.00	0.89	[4, 4, 4, 6, 4, 5, 6, 6]
458032	genus	Chloracidobacterium	4	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
213485	genus	Micavibrio	1	1	1			1.00	0.00	[1, 1]
89404	genus	Glaciecola	1	4	4			4.00	0.00	[4]
29574	genus	Taylorella	2	3	3			3.00	0.00	[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
203193	genus	Halobiforma	1	3	3			3.00	0.00	[3]
76632	genus	Thermobacillus	1	5	5			5.00	0.00	[5]
13724	genus	Thiocystis	1	3	3			3.00	0.00	[3]
1082930	genus	Pelagibacterium	5	1	3			1.90	0.49	[2, 3, 1, 2, 2, 2]
75309	genus	Rhodanobacter	5	2	2			2.00	0.00	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
2256	genus	Natronobacterium	1	3	3			3.00	0.00	[3]
79206	genus	Desulfosporosinus	3	8	11			9.33	1.25	[11, 8, 9]
2867376	genus	Desulfoscipio	1	8	8			8.00	0.00	[8]
336260	genus	Thermovirga	1	3	3			3.00	0.00	[3]
146937	genus	Azospira	4	2	4			2.75	0.83	[2, 4, 2, 3, 3]
267986	genus	Owenweeksia	1	2	2			2.00	0.00	[2]
1865	genus	Actinoplanes	12	3	6			5.42	0.95	[6, 6, 6, 4, 3, 6, 6, 6, 6, 6, 6, 5, 5]
34093	genus	Simkania	1	1	1			1.00	0.00	[1]
2995706	genus	Streptantibioticus	1	6	6			6.00	0.00	[6, 6]
195950	genus	Tannerella	2	2	2			2.00	0.00	[2, 2, 2, 2]
308865	genus	Elizabethkingia	8	4	5			4.70	0.42	[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 4]
70411	genus	Frateuria	3	2	4			2.67	0.94	[4, 2, 2]
466152	genus	Singulisphaera	1	8	8			8.00	0.00	[8]
929509	genus	Solitalea	1	4	4			4.00	0.00	[4]
129577	genus	Oceanimonas	2	7	8			7.50	0.50	[7, 8]
379899	genus	Niabella	3	2	2			2.00	0.00	[2, 2, 2]
354354	genus	Niastella	1	3	3			3.00	0.00	[3]
51228	genus	Wigglesworthia	1	2	2			2.00	0.00	[2]
33951	genus	Acetobacterium	2	5	5			5.00	0.00	[5, 5, 5]
1007	genus	Saprospira	2	3	3			3.00	0.00	[3, 3, 3]
83551	genus	Parachlamydia	1	3	3			3.00	0.00	[3]
160798	genus	Marinitoga	3	3	3			3.00	0.00	[3, 3, 3]
795750	genus	Ignavibacterium	1	1	1			1.00	0.00	[1]
685950	genus	Fervidicoccus	1	1	1			1.00	0.00	[1]
586	genus	Providencia	49	1	8			6.92	0.88	[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1]
40222	genus	Methylophaga	5	3	3			3.00	0.00	[3, 3, 3, 3, 3]
1335483	genus	Shimwellia	1	8	8			8.00	0.00	[8, 8, 8]
312278	genus	Emticicia	2	2	2			2.00	0.00	[2, 2]
47420	genus	Hydrogenophaga	12	1	4			2.17	0.69	[1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2]
171436	genus	Tistrella	1	4	4			4.00	0.00	[4]
477695	genus	Thermogladius	1	1	1			1.00	0.00	[1]
239759	genus	Alistipes	10	2	3			2.10	0.30	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3]
153265	genus	Aequorivita	5	2	2			2.00	0.00	[2, 2, 2, 2, 2]
232244	genus	Belliella	1	4	4			4.00	0.00	[4]
28250	genus	Ornithobacterium	2	3	3			3.00	0.00	[3, 3, 3, 3, 3, 3, 3, 3]
1937972	genus	Bernardetia	4	3	3			3.00	0.00	[3, 3, 3, 3]
338321	genus	Turneriella	1	2	2			2.00	0.00	[2]
49894	genus	Acetomicrobium	1	2	2			2.00	0.00	[2]
2357	genus	Desulfomonile	1	1	1			1.00	0.00	[1]
2063	genus	Kitasatospora	15	9	12			9.84	0.91	[9, 9, 11, 9, 9, 11, 11, 10, 12, 12, 11, 10, 10, 9, 9, 10, 9, 9]
1647	genus	Erysipelothrix	8	3	9			4.89	1.63	[7, 3, 9, 5, 5, 7, 4, 5, 6, 7, 6, 7, 9, 4, 3, 5, 8, 3, 4, 6]
49082	genus	Candidatus Arthromitus	3	5	6			5.17	0.24	[6, 5, 5, 5]
29404	genus	Microlunatus	3	1	1			1.00	0.00	[1, 1, 1]
648800	genus	Solibacillus	8	12	14			12.38	0.70	[12, 12, 13, 12, 12, 12, 12, 14]
365348	genus	Pelosinus	2	9	15			12.00	3.00	[9, 15]
2801844	genus	Arachnia	2	2	2			2.00	0.00	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
1134403	genus	Melioribacter	1	1	1			1.00	0.00	[1]
1330547	genus	Kosakonia	10	7	7			7.00	0.00	[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]
233191	genus	Caldilinea	1	2	2			2.00	0.00	[2]
568394	genus	Pseudogulbenkiania	1	8	8			8.00	0.00	[8]
51668	genus	Tetragenococcus	3	5	5			5.00	0.00	[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
38501	genus	Blastococcus	3	3	3			3.00	0.00	[3, 3, 3]
666508	genus	Phycisphaera	1	1	1			1.00	0.00	[1]
28067	genus	Rubrivivax	1	3	3			3.00	0.00	[3]
179	genus	Leptospirillum	3	2	3			2.33	0.47	[3, 2, 2, 2]
693074	genus	Caldisericum	1	1	1			1.00	0.00	[1]
1612157	genus	Pararhodospirillum	1	1	1			1.00	0.00	[1]
45667	genus	Halobacillus	8	7	9			7.62	0.70	[7, 7, 7, 8, 8, 7, 9, 8, 7, 8]
581	genus	Morganella	1	6	8			7.00	0.00	[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]
235572	genus	Candidatus Portiera	1	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2675230	genus	Cytobacillus	8	10	13			11.34	0.98	[11, 12, 12, 12, 10, 13, 13, 11, 10, 11, 12, 12, 12, 12, 12, 12, 12]
935200	genus	Sulfuricella	1	2	2			2.00	0.00	[2]
3020833	genus	Isoalcanivorax	1	2	2			2.00	0.00	[2]
1505664	genus	Gottschalkia	1	6	6			6.00	0.00	[6]
34067	genus	Cycloclasticus	3	1	2			1.33	0.47	[1, 1, 2]
3020832	genus	Alloalcanivorax	2	2	2			2.00	0.00	[2, 2, 2, 2]
168934	genus	Thalassospira	9	4	6			4.22	0.63	[4, 6, 4, 4, 4, 4, 4, 4, 4, 4]
1291539	genus	Methanomethylophilus	1	1	1			1.00	0.00	[1, 1, 1]
1237	genus	Piscirickettsia	1	6	7			6.01	0.00	[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 6]
12916	genus	Acidovorax	13	3	4			3.46	0.50	[3, 3, 4, 4, 4, 4, 4, 4, 3, 4, 3, 3, 3, 3, 4, 4]
497726	genus	Nitrososphaera	3	1	1			1.00	0.00	[1, 1, 1, 1, 1]
133	genus	Methylocystis	8	1	3			2.00	0.87	[1, 2, 2, 1, 1, 3, 2, 2, 1, 3, 3, 3]
273135	genus	Candidatus Cardinium	5	1	1			1.00	0.00	[1, 1, 1, 1, 1]
56112	genus	Dehalobacter	4	3	4			3.12	0.22	[3, 3, 4, 3, 3]
447467	genus	Simiduia	2	3	3			3.00	0.00	[3, 3]
140458	genus	Thermacetogenium	1	3	3			3.00	0.00	[3]
88138	genus	Modestobacter	2	3	3			3.00	0.00	[3, 3]
28222	genus	Desulfobacula	1	4	4			4.00	0.00	[4]
29331	genus	Amphibacillus	1	6	6			6.00	0.00	[6]
1912215	genus	Acidipropionibacterium	3	3	5			3.46	0.49	[4, 4, 4, 5, 4, 4, 4, 3, 3, 3, 3, 4]
1163	genus	Anabaena	4	2	5			4.00	1.22	[5, 4, 5, 2]
167375	genus	Cyanobium	4	2	3			2.50	0.50	[2, 3, 3, 2]
1186	genus	Calothrix	4	1	4			2.75	1.09	[3, 4, 1, 3]
373984	genus	Rivularia	1	3	3			3.00	0.00	[3]
44474	genus	Pleurocapsa	2	2	3			2.50	0.50	[3, 2]
63132	genus	Geitlerinema	1	3	3			3.00	0.00	[3]
1152	genus	Pseudanabaena	5	2	3			2.60	0.49	[2, 3, 3, 2, 3]
1158	genus	Oscillatoria	2	2	3			2.50	0.50	[3, 2]
54298	genus	Chroococcidiopsis	2	3	3			3.00	0.00	[3, 3]
241421	genus	Crinalium	1	4	4			4.00	0.00	[4]
2886347	genus	Allocoleopsis	1	4	4			4.00	0.00	[4]
102231	genus	Gloeocapsa	1	2	2			2.00	0.00	[2]
102115	genus	Stanieria	1	2	2			2.00	0.00	[2]
13034	genus	Dactylococcopsis	1	3	3			3.00	0.00	[3]
76023	genus	Halothece	1	3	3			3.00	0.00	[3]
102234	genus	Cyanobacterium	3	2	3			2.67	0.47	[3, 3, 3, 3, 2]
200414	genus	Caldisphaera	1	1	1			1.00	0.00	[1]
33055	genus	Candidatus Kinetoplastibacterium	6	3	3			3.00	0.00	[3, 3, 3, 3, 3, 3, 3, 3]
1263978	genus	Candidatus Endolissoclinum	1	1	1			1.00	0.00	[1, 1]
1335745	genus	Spiribacter	4	1	1			1.00	0.00	[1, 1, 1, 1]
390846	genus	Echinicola	6	4	5			4.17	0.37	[4, 4, 4, 4, 4, 5]
156885	genus	Thioflavicoccus	1	2	2			2.00	0.00	[2]
332951	genus	Halovivax	4	1	2			1.25	0.43	[2, 1, 1, 1]
42417	genus	Halobacteroides	1	5	5			5.00	0.00	[5]
101191	genus	Methanomethylovorans	1	2	2			2.00	0.00	[2]
29287	genus	Natronococcus	3	3	4			3.33	0.47	[4, 3, 3]
2071	genus	Saccharothrix	3	4	4			4.00	0.00	[4, 4, 4]
2304691	genus	Thermoclostridium	1	3	3			3.00	0.00	[3, 3, 3, 3, 3]
363408	genus	Nonlabens	8	2	4			2.88	0.60	[2, 3, 3, 3, 2, 3, 3, 4]
53318	genus	Desulfocapsa	1	3	3			3.00	0.00	[3]
476528	genus	Bibersteinia	1	6	6			6.00	0.00	[6, 6, 6, 6, 6]
13687	genus	Sphingomonas	71	1	4			1.94	0.90	[2, 3, 2, 1, 2, 3, 2, 2, 2, 4, 2, 2, 2, 3, 3, 3, 3, 3, 2, 2, 3, 3, 1, 1, 1, 1, 2, 2, 3, 1, 1, 1, 1, 2, 2, 2, 4, 1, 2, 1, 1, 1, 1, 1, 1, 2, 4, 2, 2, 1, 3, 1, 1, 1, 3, 4, 3, 2, 1, 1, 2, 3, 1, 2, 2, 4, 2, 2, 3, 2, 1, 2, 3, 1, 2, 1]
2862745	genus	Pseudobdellovibrio	1	1	1			1.00	0.00	[1]
682522	genus	Ilumatobacter	1	2	2			2.00	0.00	[2]
75984	genus	Mannheimia	7	6	6			6.00	0.00	[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]
187492	genus	Thalassolituus	3	3	4			3.89	0.16	[4, 4, 3, 4, 4]
160674	genus	Raoultella	7	6	8			7.99	0.02	[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
2083206	genus	Tritonibacter	3	1	5			3.11	1.50	[4, 4, 5, 1, 4]
1331051	genus	Candidatus Saccharimonas	1	1	1			1.00	0.00	[1]
1827195	genus	Caballeronia	10	5	6			5.20	0.40	[5, 5, 5, 5, 6, 5, 5, 5, 6, 5]
1269201	genus	Salinarchaeum	2	1	1			1.00	0.00	[1, 1]
1080709	genus	Methanomassiliicoccus	1	1	1			1.00	0.00	[1, 1]
1381133	genus	Candidatus Profftella	1	1	1			1.00	0.00	[1, 1, 1]
1436289	genus	Candidatus Symbiobacter	1	2	2			2.00	0.00	[2]
447020	genus	Adlercreutzia	2	2	3			2.75	0.25	[2, 3, 3]
248038	genus	Mucispirillum	1	3	3			3.00	0.00	[3]
93217	genus	Pandoraea	14	2	4			3.83	0.52	[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 2, 2, 4, 4, 4, 4, 4, 4]
1616789	genus	Salinispira	1	2	2			2.00	0.00	[2]
191028	genus	Leisingera	10	4	5			4.10	0.30	[5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
397864	genus	Barnesiella	1	5	5			5.00	0.00	[5]
13134	genus	Magnetospirillum	3	2	2			2.00	0.00	[2, 2, 2, 2, 2]
1551504	genus	Candidatus Babela	1	1	1			1.00	0.00	[1]
353799	genus	Halostagnicola	1	2	2			2.00	0.00	[2]
1745211	genus	Chania	1	7	7			7.00	0.00	[7]
1706036	genus	Gemmatirosa	1	2	2			2.00	0.00	[2]
43356	genus	Kutzneria	4	3	6			4.00	1.22	[3, 4, 3, 6]
89966	genus	Hymenobacter	36	2	5			3.25	0.60	[3, 4, 2, 2, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 5, 3, 3, 3, 4, 3, 4, 4, 4]
295595	genus	Candidatus Hepatoplasma	1	1	1			1.00	0.00	[1]
159345	genus	Roseibacterium	1	2	2			2.00	0.00	[2]
568	genus	Hafnia	3	7	8			7.86	0.20	[8, 7, 8, 7, 8, 7, 8, 8, 8, 8, 8, 8]
1481960	genus	Peptoclostridium	1	7	7			7.00	0.00	[7]
1193503	genus	Gilliamella	7	4	4			4.00	0.00	[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
1193515	genus	Snodgrassella	2	4	4			4.00	0.00	[4, 4, 4, 4, 4, 4]
1069494	genus	Trueperella	5	1	4			2.56	0.78	[2, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 2, 2, 2]
359336	genus	Castellaniella	1	2	2			2.00	0.00	[2]
1471399	genus	Draconibacterium	2	2	2			2.00	0.00	[2, 2]
112987	genus	Neochlamydia	1	2	2			2.00	0.00	[2]
106591	genus	Ensifer	3	4	5			4.93	0.09	[5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5]
529883	genus	Rhodoluna	4	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1, 1]
1940138	genus	Candidatus Walczuchella	1	1	1			1.00	0.00	[1]
1653174	genus	Actinotignum	3	2	3			2.67	0.47	[3, 3, 2, 3]
1005038	genus	Fimbriimonas	1	2	2			2.00	0.00	[2]
84406	genus	Virgibacillus	12	6	9			6.67	0.94	[7, 8, 8, 8, 8, 6, 7, 7, 6, 6, 6, 9, 6, 6, 6]
459532	genus	Terribacillus	4	8	9			8.50	0.50	[8, 8, 9, 9]
231454	genus	Dyella	9	2	2			2.00	0.00	[2, 2, 2, 2, 2, 2, 2, 2, 2]
57495	genus	Dermacoccus	2	3	3			3.00	0.00	[3, 3, 3]
83867	genus	Palaeococcus	1	2	2			2.00	0.00	[2]
1543705	genus	Nitrospirillum	1	5	5			5.00	0.00	[5]
1525371	genus	Neorhizobium	4	3	4			3.25	0.43	[3, 3, 3, 4, 3, 3]
60136	genus	Sulfitobacter	25	1	4			2.70	1.02	[3, 2, 1, 1, 1, 3, 4, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 4, 4, 4, 3, 2, 2, 4, 4, 2, 3, 4, 4, 4, 4, 3]
1055688	genus	Sandaracinus	1	2	2			2.00	0.00	[2, 2]
1521255	genus	Candidatus Paracaedibacter	1	2	2			2.00	0.00	[2]
1472344	genus	Basilea	1	3	3			3.00	0.00	[3]
2651578	genus	Thermanaerosceptrum	1	5	5			5.00	0.00	[5]
28453	genus	Sphingobacterium	27	2	8			5.74	1.62	[8, 7, 7, 6, 2, 4, 4, 4, 7, 4, 4, 4, 4, 7, 7, 7, 7, 7, 7, 7, 7, 8, 4, 8, 8, 6, 6, 6, 4, 4, 7, 6, 7, 7, 4, 4]
33969	genus	Melissococcus	1	4	4			4.00	0.00	[4, 4, 4]
227979	genus	Jeotgalicoccus	3	2	4			3.33	0.94	[2, 4, 4]
158483	genus	Cedecea	2	7	7			7.00	0.00	[7, 7, 7, 7, 7, 7, 7]
2034	genus	Curtobacterium	34	2	4			3.35	0.64	[4, 3, 4, 4, 4, 4, 4, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 2, 2, 2, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 3, 3, 4]
2044	genus	Pimelobacter	1	2	2			2.00	0.00	[2, 2, 2]
1372	genus	Planococcus	19	2	11			8.74	1.68	[8, 9, 9, 9, 9, 10, 9, 9, 9, 11, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 2]
543311	genus	Parvimonas	1	3	3			3.00	0.00	[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
1607807	genus	Candidatus Methanoplasma	1	1	1			1.00	0.00	[1]
1826864	genus	Candidatus Nitrosocosmicus	3	2	3			2.33	0.47	[3, 2, 2]
2093823	genus	Candidatus Nanosynbacter	3	1	1			1.00	0.00	[1, 1, 1, 1, 1]
76831	genus	Myroides	10	5	11			7.50	1.86	[8, 5, 9, 9, 9, 9, 9, 6, 11, 6, 6, 6, 9, 6, 6]
1335631	genus	Frischella	1	4	4			4.00	0.00	[4]
1593364	genus	Candidatus Nitrosopelagicus	1	1	1			1.00	0.00	[1]
2854182	genus	Falsihalocynthiibacter	1	3	3			3.00	0.00	[3]
2815775	genus	Berryella	1	2	2			2.00	0.00	[2]
1869285	genus	Allofrancisella	3	3	3			3.00	0.00	[3, 3, 3]
875170	genus	Celeribacter	3	2	3			2.33	0.47	[2, 2, 3]
